"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-11","   60","   70","13.65"," 1350"," 1002","0.00","0.0","0.0",,"47","22",,"  360",,,"  270",,"21.9",,,"30.0",,,,,,"    1",,,,,,,,,"    1","    1",,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-12","   90","   60","6.26"," 0357"," 2127","0.00","0.0","0.0",,"43","26",,"  350",,,"   45",,"10.1",,,"12.8",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-13","   70","  100","12.97"," 2250"," 2311","0.00","0.0","0.0",,"48","26",,"  180",,,"  180",,"21.9",,,"33.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-14","   30","   60","20.36"," 1353"," 1438","0.00","0.0","0.0",,"68","37",,"  210",,,"  180",,"25.9",,,"38.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-15","   40","   10","15.88"," 0952"," 0941","0.00","0.0","0.0",,"65","45",,"  220",,,"  225",,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-16","   10","    0","14.32"," 1351"," 1442","0.00","0.0","0.0",,"50","30",,"  340",,,"  315",,"21.9",,,"28.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-17","   60","   60","12.53"," 1154"," 1301","0.00","0.0","0.0",,"49","23",,"  200",,,"  180",,"19.9",,,"30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-18","   60","   90","12.75"," 0051"," 0037","0.00","0.0","0.0",,"54","35",,"  190",,,"  180",,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-19","   40","   60","6.04"," 2254"," 2330","0.00","0.0","0.0",,"56","28",,"  170",,,"  180",,"12.1",,,"12.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-20","  100","  100","20.58"," 1951"," 2124","0.01","0.0","0.0",,"57","40",,"  160",,,"  180",,"29.1",,,"41.4","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-21","   60","   90","21.25"," 1350"," 1607","0.00","0.0","0.0",,"69","35",,"  270",,,"  315",,"28.0",,,"41.4","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-22","   40","   40","16.55"," 2250"," 1309","0.00","0.0","0.0",,"52","29",,"  260",,,"  225",,"21.9",,,"32.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-23","   40","   10","19.91"," 0850"," 0848","0.00","0.0","0.0",,"45","25",,"  300",,,"  315",,"40.0",,,"55.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-24","   70","   90","14.99"," 2354"," 1916","0.00","0.0","0.0",,"56","24",,"  310",,,"  315",,"23.9",,,"40.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-25","   80","   90","11.41"," 2354"," 0013","0.00","0.0","0.0",,"34","21",,"  310",,,"  315",,"23.9",,,"34.4",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-26","   70","  100","15.66"," 0952"," 1013","0.02","0.0","0.0",,"48","20",,"  130",,,"  135",,"23.0",,,"31.1","    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-27","  100","  100","12.97"," 2253"," 2318","0.12","0.2","0.0",,"37","23",,"  300",,,"  315",,"19.9",,,"27.5","    1","    1",,,,"    1",,,,,,,"    1","    1","    1","    1","    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-28","   50","   50","14.76"," 0151"," 0144","0.00","0.0","0.0",,"26","16",,"  300",,,"  315",,"21.0",,,"33.3",,,,,,"    1",,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-29","   30","   30","14.32"," 2355"," 2342","0.00","0.0","0.0",,"38","13",,"  210",,,"  225",,"21.0",,,"27.5",,,,,,"    1",,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-11-30","   60","   80","19.46"," 0950"," 0945","0.00","0.0","0.0",,"49","31",,"  200",,,"  180",,"29.1",,,"41.4",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-01","   30","   10","11.41"," 1353"," 1402","0.00","0.0","0.0",,"39","18",,"  320",,,"  315",,"23.9",,,"33.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-02","   80","  100","13.20"," 2250"," 2247","0.02","0.4","0.0",,"30","13",,"   80",,,"   90",,"28.0",,,"41.4",,,,,,,,,"    1",,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-03","  100","  100","25.05"," 0453"," 1013","0.54","8.0","4.0",,"25","20",,"   30",,,"  360","0.8","33.1",,,"48.3",,,,,,,,,"    1",,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-04","   40","   20","11.18"," 2351"," 0013","0.00","0.0","8.0",,"20","1",,"  340",,,"  315","0.9","19.9",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-05","   80","   60","19.24"," 0651"," 0724","0.00","0.0","7.0",,"36","15",,"  180",,,"  180","0.8","29.1",,,"39.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-06","   10","    0","12.75"," 2352"," 2117","0.00","0.0","6.0",,"30","15",,"  240",,,"  225","0.7","17.9",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-07","   50","   60","14.09"," 0652"," 0702","0.00","0.0","6.0",,"37","26",,"  240",,,"  225","0.7","17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-08","   10","    0","12.53"," 2152"," 1909","0.00","0.0","5.0",,"40","22",,"  240",,,"  225","0.6","16.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-09","    0","    0","10.96"," 0252"," 0423","0.00","0.0","4.0",,"43","28",,"  230",,,"  225","0.6","16.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-10","   20","   20","11.86"," 2150"," 2334","0.00","0.0","3.0",,"39","28",,"  170",,,"  135","0.6","21.9",,,"28.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-11","    0","    0","10.07"," 0451"," 0127","0.00","0.0","3.0",,"42","26",,"  170",,,"  180","0.4","17.0",,,"24.2","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-12","   80","  100","18.12"," 1752"," 2319","0.00","0.0","2.0",,"36","23",,"  310",,,"  315","0.4","29.1",,,"42.5","    1","    1",,,,"    1",,,,,,,,"    1","    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-13","   20","   10","12.75"," 0251"," 0232","0.00","0.0","2.0",,"29","9",,"  310",,,"  315","0.4","23.9",,,"36.7",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-14","   90","  100","15.43"," 0751"," 0904","0.25","2.5","2.0",,"29","10",,"  180",,,"  180","0.4","19.9",,,"26.4","    1",,,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-15","   90","  100","12.30"," 1250"," 1501","0.20","2.5","7.0",,"30","14",,"  350",,,"  315","1.2","17.0",,,"23.0","    1","    1",,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-16","   80","   60","14.32"," 2255"," 1917","0.05","0.4","7.0",,"30","11",,"  180",,,"  180","1.2","21.9",,,"28.9","    1","    1",,"    1",,"    1",,,,,,,,,"    1","    1","    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-17","  100","  100","11.18"," 2354"," 0141","0.36","3.8","7.0",,"34","20",,"  190",,,"  180","1.2","21.0",,,"28.9","    1",,,"    1",,"    1",,,,,,,"    1","    1","    1",,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-18","  100","  100","6.71"," 0051"," 1835","0.02","0.3","9.0",,"23","17",,"  310",,,"   90","1.6","13.0",,,"15.0","    1",,,,,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-19","  100","  100","14.09"," 2250"," 2356","0.05","0.4","9.0",,"32","22",,"  150",,,"  180","1.6","19.9",,,"28.9","    1","    1",,,,"    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-20","  100","  100","18.57"," 0150"," 0422","0.06","0.2","9.0",,"34","-8",,"  150",,,"  180","1.7","23.9",,,"32.2","    1",,,,,"    1",,,,,,,"    1","    1","    1",,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-21","  100","  100","14.32"," 1950"," 2102","0.04","0.9","8.0",,"0","-11",,"  300",,,"  270","1.7","19.9",,,"26.4","    1",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-22","   20","   50","15.66"," 0851"," 0907","0.00","0.0","9.0",,"-11","-21",,"  290",,,"  315","1.7","21.9",,,"25.3",,,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-23","    0","    0","11.86"," 1851"," 1907","0.00","0.0","9.0",,"-6","-24",,"  230",,,"  225","1.7","17.9",,,"24.2",,,,,,"    1",,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-24","   60","   50","12.30"," 2152"," 1959","0.00","0.0","9.0",,"13","-13",,"  240",,,"  225","1.7","17.0",,,"20.8",,,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-25","   30","   20","16.11"," 0555"," 0638","0.00","0.0","9.0",,"16","-20",,"  310",,,"  315","1.7","23.9",,,"33.3",,,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-26","   60","   60","11.41"," 2350"," 2254","0.02","0.6","9.0",,"4","-25",,"  180",,,"  180","1.7","16.1",,,"20.8",,,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-27","   50","   50","18.34"," 2150"," 2305","0.00","0.0","9.0",,"17","2",,"  180",,,"  180","1.7","23.9",,,"30.0","    1",,,,,"    1",,,"    1",,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-28","  100","  100","14.99"," 0453"," 0219","0.01","0.1","9.0",,"29","17",,"  180",,,"  180","1.7","23.0",,,"30.0","    1",,,,,"    1",,,"    1",,,,,"    1","    1",,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-29","   90","  100","19.01"," 0851"," 0937","0.03","0.5","9.0",,"27","-9",,"  310",,,"  315","1.7","25.1",,,"30.0","    1",,,,,"    1",,,"    1",,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-30","   60","   30","12.30"," 0354"," 0022","0.00","0.2","9.0",,"-5","-15",,"  360",,,"  315","1.7","16.1",,,"20.8",,,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1990-12-31","   60","   70","18.57"," 1952"," 1214","0.00","0.0","9.0",,"16","-17",,"  210",,,"  180","1.7","23.0",,,"28.9",,,,,,"    1",,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-01","   90","   80","15.88"," 2355"," 0052","0.00","0.0","9.0",,"27","6",,"  210",,,"  180","1.7","21.9",,,"27.5",,,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-02","   60","   80","12.53"," 2350"," 0022","0.00","0.0","9.0",,"6","-11",,"  350",,,"  360","1.7","19.9",,,"23.0",,,,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-03","   10","   10","10.29"," 1450"," 1439","0.00","0.0","9.0",,"8","-12",,"  280",,,"  270","1.7","16.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-04","   50","   40","9.84"," 1551"," 1534","0.00","0.0","8.0",,"9","-18",,"  220",,,"  225","1.8","15.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-05","   60","   80","7.61"," 1450"," 1323","0.21","2.5","9.0",,"19","0",,"  340",,,"  360","1.9","12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-06","    0","    0","7.83"," 1055"," 1058","0.00","0.0","10.0",,"10","-5",,"   20",,,"  360","1.9","12.1",,,"13.9","    1",,,,,"    1",,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-07","   40","   40","9.40"," 2350"," 2337","0.00","0.0","10.0",,"13","-8",,"  150",,,"  135","1.9","15.0",,,"18.3",,,,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-08","  100","  100","13.20"," 0352"," 0429","0.04","0.7","10.0",,"22","12",,"  170",,,"  180","1.9","17.0",,,"23.0","    1",,,,,"    1",,,"    1",,,,,"    1","    1",,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-09","   70","   40","9.62"," 0150"," 0030","0.00","0.0","10.0",,"15","2",,"  320",,,"  315","1.9","15.0",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-10","  100","  100","11.86"," 1651"," 2012","0.07","1.2","10.0",,"22","9",,"  100",,,"   90","1.9","15.0",,,"24.2",,,,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-11","  100","  100","9.62"," 1651"," 2054","0.19","2.5","12.0",,"25","21",,"  360",,,"  360","2.0","13.0",,,"16.1","    1",,,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-12","   90","   90","9.40"," 0553"," 0546","0.00","0.1","13.0",,"22","6",,"  330",,,"  315","2.0","14.1",,,"16.1","    1",,,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-13","   80","  100","16.33"," 1154"," 1236","0.02","0.2","13.0",,"28","14",,"  200",,,"  225","2.0","23.0",,,"28.9","    1",,,"    1",,"    1",,,"    1",,,,,,"    1",,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-14","  100","  100","12.08"," 0350"," 0356","0.00","0.0","12.0",,"35","24",,"  300",,,"  315","3.1","17.0",,,"23.0",,,,,,"    1",,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-15","  100","  100","7.61"," 1540"," 1327","0.00","0.0","12.0",,"24","20",,"   50",,,"   90","3.1","12.1",,,"13.9","    1","    1",,,,"    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-16","  100","  100","10.29"," 2250"," 2241","0.01","0.1","12.0",,"25","17",,"  300",,,"  315","3.1","17.0",,,"24.2","    1","    1",,,,"    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-17","   70","   90","11.41"," 0154"," 0210","0.00","0.0","12.0",,"27","7",,"  310",,,"  315","3.1","17.9",,,"25.3","    1",,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-18","   60","  100","14.09"," 2353"," 2353","0.00","0.0","12.0",,"29","7",,"  210",,,"  225","3.0","23.0",,,"26.4","    1","    1",,"    1",,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-19","   70","  100","17.90"," 0250"," 0503","0.00","0.0","11.0",,"37","24",,"  210",,,"  225","3.0","25.1",,,"30.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-20","   80","  100","13.42"," 2355"," 0003","0.01","0.4","10.0",,"24","2",,"  310",,,"  315","2.8","17.9",,,"27.5",,,,,,,,,"    1",,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-21","   10","   20","8.50"," 1150"," 1153","0.00","0.0","10.0",,"2","-16",,"  320",,,"  315","2.7","12.1",,,"12.8",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-22","   90","  100","17.90"," 0952"," 0750","0.11","1.7","10.0",,"32","-14",,"  190",,,"  180","2.3","25.9",,,"36.7",,,,,,,,,"    1",,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-23","   60","   60","16.11"," 0052"," 1623","0.00","0.0","11.0",,"25","-1",,"  300",,,"  315","2.4","23.0",,,"31.1",,,,,,,,,"    1",,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-24","   30","   10","8.50"," 2351"," 0012","0.00","0.0","11.0",,"1","-13",,"  310",,,"  315","2.4","15.0",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-25","   20","   10","11.18"," 2350"," 2350","0.00","0.0","11.0",,"5","-14",,"  230",,,"  225","2.4","17.9",,,"21.9",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-26","   60","   40","18.34"," 2350"," 2241","0.00","0.0","11.0",,"19","-3",,"  210",,,"  225","2.4","25.9",,,"33.3",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-27","   60","   30","19.24"," 0050"," 0246","0.00","0.0","11.0",,"25","11",,"  230",,,"  225","2.4","28.0",,,"32.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-28","   90","   80","14.99"," 0150"," 0147","0.00","0.0","10.0",,"27","0",,"  230",,,"  225","2.8","28.0",,,"32.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-29","   60","   80","8.95"," 1251"," 1215","0.00","0.0","10.0",,"3","-16",,"  320",,,"  315","2.8","13.0",,,"18.3",,,,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-30","   70","   90","13.87"," 1951"," 1943","0.01","0.5","10.0",,"15","-17",,"  310",,,"  315","2.8","23.0",,,"32.2",,,,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-01-31","   40","   70","11.41"," 1252"," 1231","0.00","0.0","10.0",,"16","-8",,"  200",,,"  225","2.8","17.9",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-01","   70","   70","12.75"," 1250"," 1133","0.00","0.0","10.0",,"30","6",,"  170",,,"  180","2.8","19.9",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-02","   40","   80","14.09"," 2154"," 2037","0.00","0.0","9.0",,"40","18",,"  210",,,"  180","2.4","23.0",,,"27.5",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-03","   70","   80","16.55"," 1052"," 1045","0.00","0.0","8.0",,"39","32",,"  210",,,"  225","2.0","23.9",,,"27.5",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-04","   50","   80","10.29"," 0853"," 0902","0.00","0.0","7.0",,"41","28",,"  260",,,"  270","2.0","13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-05","   10","   30","5.82"," 2350"," 2353","0.00","0.0","6.0",,"44","24",,"  160",,,"  180","1.6","10.1",,,"11.4","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-06","   30","   30","10.29"," 2150"," 2059","0.00","0.0","5.0",,"40","20",,"  330",,,"  315","1.6","14.1",,,"21.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-07","   10","   10","9.62"," 2153"," 2356","0.00","0.0","5.0",,"38","25",,"  220",,,"  225","1.6","16.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-08","   20","   50","13.20"," 1250"," 0126","0.00","0.0","4.0",,"39","28",,"  240",,,"  225","1.2","17.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-09","   30","   50","10.96"," 1351"," 1450","0.00","0.0","4.0",,"41","26",,"  360",,,"  360","1.2","17.0",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-10","   40","   60","14.32"," 1252"," 1220","0.00","0.0","4.0",,"28","17",,"  320",,,"  315","1.2","21.9",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-11","   30","   20","9.84"," 0251"," 0422","0.00","0.0","4.0",,"22","9",,"   20",,,"  360","1.2","16.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-12","   80","   90","11.63"," 0950"," 1028","0.00","0.0","4.0",,"28","6",,"  200",,,"  180","0.9","21.0",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-13","  100","  100","10.96"," 2350"," 2342","0.08","1.3","3.0",,"32","26",,"  350",,,"  360","0.9","25.1",,,"31.1","    1",,,,,"    1",,,"    1",,,,,"    1","    1",,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-14","   80","  100","25.28"," 1050"," 1050","0.06","1.2","5.0",,"26","-3",,"  340",,,"  360","1.0","32.0",,,"40.3",,,,,,"    1",,,"    1",,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-15","    0","    0","17.67"," 0150"," 0232","0.00","0.0","5.0",,"7","-10",,"  330",,,"  315","1.0","25.9",,,"31.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-16","   90","  100","17.00"," 0752"," 0842","0.00","0.0","4.0",,"32","-2",,"  210",,,"  225","1.0","28.0",,,"33.3",,,,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-17","   70","   80","10.29"," 1550"," 1702","0.00","0.0","3.0",,"32","17",,"   90",,,"   90","1.0","15.0",,,"17.2",,,,,,,,,,,,,,,,,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-18","  100","  100","12.53"," 1017"," 1113","0.18","0.8","3.0",,"32","27",,"   70",,,"   90","1.0","21.0",,,"26.4","    1",,,"    1",,"    1",,,,,,,,"    1","    1","    1","    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-19","   60","   60","14.76"," 1350"," 1536","0.01","0.2","4.0",,"29","14",,"  290",,,"  270","1.5","23.0",,,"27.5","    1",,,,,"    1",,,,,,,,"    1","    1",,"    1",,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-20","   70","   90","14.32"," 0952"," 0854","0.00","0.0","4.0",,"37","13",,"  220",,,"  180","1.5","23.0",,,"30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-21","   50","   50","13.87"," 1951"," 2002","0.00","0.0","4.0",,"44","23",,"  310",,,"  315","1.5","23.9",,,"31.1","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-22","   20","   10","14.54"," 0450"," 0445","0.00","0.0","3.0",,"32","17",,"  340",,,"  360","1.0","33.1",,,"40.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1991-02-23","  100","  100","15.88"," 1055"," 1118","0.05","0.5","3.0",,"30","16",,"  140",,,"  135","1.0","25.1",,,"34.4",,,,,,,,,,,,,,,,,"    1",,,,
